Ball Plate ID and Orientation,P509_Repeat_wt-east
Inspector,Larry
Inspection Time,20210121T0934
Temperature,18.5°C
Serial No,
Material Ref,
Date,
Inspector,
Notes,
4,Pos S0,Position Cartesian,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,,,,0.0000,0.0500,PASS
5,Pos S1,Position Cartesian,62.5000,37.5000,0.0000,62.4807,37.5179,0.0881,-0.0193,0.0179,0.0881,,,,0.1839,0.0500,FAIL
6,Pos S2,Position Cartesian,-63.5000,37.5000,0.0000,-63.4537,37.5179,0.0720,0.0463,0.0179,0.0720,,,,0.1749,0.0500,FAIL
7,Pos S3,Position Cartesian,-62.5000,-36.5000,0.0000,-62.4797,-36.4624,0.0883,0.0203,0.0376,0.0883,,,,0.1963,0.0500,FAIL
8,Pos S4,Position Cartesian,61.5000,-37.5000,0.0000,61.4416,-37.4660,0.0725,-0.0584,0.0340,0.0725,,,,0.1982,0.0500,FAIL
9,D0,Diameter,25.4000,,,25.3979,,,-0.0021,,,25.5000,25.3000,PASS,0.0052,0.0500,PASS
10,D1,Diameter,25.4000,,,25.4016,,,0.0016,,,25.5000,25.3000,PASS,0.0076,0.0500,PASS
11,D2,Diameter,25.4000,,,25.4020,,,0.0020,,,25.5000,25.3000,PASS,0.0042,0.0500,PASS
12,D3,Diameter,25.4000,,,25.4034,,,0.0034,,,25.5000,25.3000,PASS,0.0054,0.0500,PASS
13,D4,Diameter,25.4000,,,25.4011,,,0.0011,,,25.5000,25.3000,PASS,0.0062,0.0500,PASS
14,L01,PointPointDistance,72.8870,,,72.8796,,,-0.0074,,,72.9870,72.7870,PASS,,,
15,L02,PointPointDistance,73.7460,,,73.7154,,,-0.0306,,,73.8460,73.6460,PASS,,,
16,L03,PointPointDistance,72.3770,,,72.3411,,,-0.0359,,,72.4770,72.2770,PASS,,,
17,L04,PointPointDistance,72.0310,,,71.9637,,,-0.0673,,,72.1310,71.9310,PASS,,,
18,L14,PointPointDistance,75.0070,,,74.9911,,,-0.0159,,,75.1070,74.9070,PASS,,,
19,L23,PointPointDistance,74.0070,,,73.9867,,,-0.0203,,,74.1070,73.9070,PASS,,,
20,L12,PointPointDistance,126.0000,,,125.9344,,,-0.0656,,,126.1000,125.9000,PASS,,,
21,L34,PointPointDistance,124.0040,,,123.9254,,,-0.0786,,,124.1040,123.9040,PASS,,,
22,L13,PointPointDistance,145.2620,,,145.2177,,,-0.0443,,,145.3620,145.1620,PASS,,,
23,L24,PointPointDistance,145.7740,,,145.6757,,,-0.0983,,,145.8740,145.6740,PASS,,,
24,Pos S0-2,Position Cartesian,0.0000,0.0000,0.0000,-25.0592,-24.9924,0.0351,-25.0592,-24.9924,0.0351,,,,70.7837,0.0500,FAIL
25,Pos S1-2,Position Cartesian,62.5000,37.5000,0.0000,12.4887,-87.4549,0.1404,-50.0113,-124.9549,0.1404,,,,269.1831,0.0500,FAIL
26,Pos S2-2,Position Cartesian,-63.5000,37.5000,0.0000,12.4286,38.4757,-0.0425,75.9286,0.9757,-0.0425,,,,151.8698,0.0500,FAIL
27,Pos S3-2,Position Cartesian,-62.5000,-36.5000,0.0000,-61.5533,37.4677,0.1039,0.9467,73.9677,0.1039,,,,147.9477,0.0500,FAIL
28,Pos S4-2,Position Cartesian,61.5000,-37.5000,0.0000,-62.4970,-86.4528,0.2528,-123.9970,-48.9528,0.2528,,,,266.6211,0.0500,FAIL
29,Pos S0-3,Position Cartesian,0.0000,0.0000,0.0000,-25.0588,-24.9935,0.0348,-25.0588,-24.9935,0.0348,,,,70.7848,0.0500,FAIL
30,Pos S1-3,Position Cartesian,62.5000,37.5000,0.0000,12.4893,-87.4554,0.1400,-50.0107,-124.9554,0.1400,,,,269.1835,0.0500,FAIL
31,Pos S2-3,Position Cartesian,-63.5000,37.5000,0.0000,12.4280,38.4764,-0.0420,75.9280,0.9764,-0.0420,,,,151.8686,0.0500,FAIL
32,Pos S3-3,Position Cartesian,-62.5000,-36.5000,0.0000,-61.5534,37.4671,0.1033,0.9466,73.9671,0.1033,,,,147.9465,0.0500,FAIL
33,Pos S4-3,Position Cartesian,61.5000,-37.5000,0.0000,-62.4971,-86.4531,0.2530,-123.9971,-48.9531,0.2530,,,,266.6215,0.0500,FAIL
34,Pos S0-4,Position Cartesian,0.0000,0.0000,0.0000,-25.0586,-24.9940,0.0350,-25.0586,-24.9940,0.0350,,,,70.7851,0.0500,FAIL
35,Pos S2-4,Position Cartesian,-63.5000,37.5000,0.0000,12.4279,38.4757,-0.0424,75.9279,0.9757,-0.0424,,,,151.8684,0.0500,FAIL
36,Pos S3-4,Position Cartesian,-62.5000,-36.5000,0.0000,-61.5537,37.4667,0.1045,0.9463,73.9667,0.1045,,,,147.9456,0.0500,FAIL
37,Pos S4-4,Position Cartesian,61.5000,-37.5000,0.0000,-62.4968,-86.4537,0.2529,-123.9968,-48.9537,0.2529,,,,266.6213,0.0500,FAIL
38,Pos S0-5,Position Cartesian,0.0000,0.0000,0.0000,-25.0590,-24.9950,0.0348,-25.0590,-24.9950,0.0348,,,,70.7871,0.0500,FAIL
39,Pos S1-5,Position Cartesian,62.5000,37.5000,0.0000,12.4897,-87.4566,0.1398,-50.0103,-124.9566,0.1398,,,,269.1854,0.0500,FAIL
40,Pos S2-5,Position Cartesian,-63.5000,37.5000,0.0000,12.4279,38.4747,-0.0414,75.9279,0.9747,-0.0414,,,,151.8684,0.0500,FAIL
41,Pos S3-5,Position Cartesian,-62.5000,-36.5000,0.0000,-61.5536,37.4657,0.1037,0.9464,73.9657,0.1037,,,,147.9436,0.0500,FAIL
42,Pos S4-5,Position Cartesian,61.5000,-37.5000,0.0000,-62.4964,-86.4546,0.2525,-123.9964,-48.9546,0.2525,,,,266.6212,0.0500,FAIL
43,Pos S0-6,Position Cartesian,0.0000,0.0000,0.0000,-25.0587,-24.9956,0.0345,-25.0587,-24.9956,0.0345,,,,70.7875,0.0500,FAIL
44,Pos S1-6,Position Cartesian,62.5000,37.5000,0.0000,12.4900,-87.4574,0.1399,-50.0100,-124.9574,0.1399,,,,269.1867,0.0500,FAIL
45,Pos S3-6,Position Cartesian,-62.5000,-36.5000,0.0000,-61.5529,37.4651,0.1039,0.9471,73.9651,0.1039,,,,147.9425,0.0500,FAIL
46,Pos S4-6,Position Cartesian,61.5000,-37.5000,0.0000,-62.4962,-86.4551,0.2523,-123.9962,-48.9551,0.2523,,,,266.6213,0.0500,FAIL
47,Pos S1-4,Position Cartesian,62.5000,37.5000,0.0000,12.4893,-87.4560,0.1400,-50.0107,-124.9560,0.1400,,,,269.1847,0.0500,FAIL
48,D0-2,Diameter,25.4000,,,25.3991,,,-0.0009,,,25.5000,25.3000,PASS,0.0053,0.0500,PASS
49,D1-2,Diameter,25.4000,,,25.4028,,,0.0028,,,25.5000,25.3000,PASS,0.0078,0.0500,PASS
50,D2-2,Diameter,25.4000,,,25.4021,,,0.0021,,,25.5000,25.3000,PASS,0.0074,0.0500,PASS
51,D3-2,Diameter,25.4000,,,25.4041,,,0.0041,,,25.5000,25.3000,PASS,0.0063,0.0500,PASS
52,D4-2,Diameter,25.4000,,,25.4024,,,0.0024,,,25.5000,25.3000,PASS,0.0054,0.0500,PASS
53,D0-3,Diameter,25.4000,,,25.3985,,,-0.0015,,,25.5000,25.3000,PASS,0.0052,0.0500,PASS
54,D1-3,Diameter,25.4000,,,25.4029,,,0.0029,,,25.5000,25.3000,PASS,0.0085,0.0500,PASS
55,D2-3,Diameter,25.4000,,,25.4025,,,0.0025,,,25.5000,25.3000,PASS,0.0068,0.0500,PASS
56,D3-3,Diameter,25.4000,,,25.4035,,,0.0035,,,25.5000,25.3000,PASS,0.0075,0.0500,PASS
57,D4-3,Diameter,25.4000,,,25.4023,,,0.0023,,,25.5000,25.3000,PASS,0.0042,0.0500,PASS
58,D0-4,Diameter,25.4000,,,25.3987,,,-0.0013,,,25.5000,25.3000,PASS,0.0037,0.0500,PASS
59,D1-4,Diameter,25.4000,,,25.4028,,,0.0028,,,25.5000,25.3000,PASS,0.0071,0.0500,PASS
60,D2-4,Diameter,25.4000,,,25.4024,,,0.0024,,,25.5000,25.3000,PASS,0.0065,0.0500,PASS
61,D3-4,Diameter,25.4000,,,25.4032,,,0.0032,,,25.5000,25.3000,PASS,0.0077,0.0500,PASS
62,D4-4,Diameter,25.4000,,,25.4020,,,0.0020,,,25.5000,25.3000,PASS,0.0054,0.0500,PASS
63,D0-5,Diameter,25.4000,,,25.3989,,,-0.0011,,,25.5000,25.3000,PASS,0.0059,0.0500,PASS
64,D1-5,Diameter,25.4000,,,25.4028,,,0.0028,,,25.5000,25.3000,PASS,0.0060,0.0500,PASS
65,D2-5,Diameter,25.4000,,,25.4014,,,0.0014,,,25.5000,25.3000,PASS,0.0045,0.0500,PASS
66,D3-5,Diameter,25.4000,,,25.4044,,,0.0044,,,25.5000,25.3000,PASS,0.0065,0.0500,PASS
67,D4-5,Diameter,25.4000,,,25.4024,,,0.0024,,,25.5000,25.3000,PASS,0.0045,0.0500,PASS
68,Pos S2-6,Position Cartesian,-63.5000,37.5000,0.0000,12.4279,38.4747,-0.0414,75.9279,0.9747,-0.0414,,,,151.8684,0.0500,FAIL
69,D0-6,Diameter,25.4000,,,25.3991,,,-0.0009,,,25.5000,25.3000,PASS,0.0053,0.0500,PASS
70,D1-6,Diameter,25.4000,,,25.4028,,,0.0028,,,25.5000,25.3000,PASS,0.0078,0.0500,PASS
71,D2-6,Diameter,25.4000,,,25.4021,,,0.0021,,,25.5000,25.3000,PASS,0.0074,0.0500,PASS
72,D3-6,Diameter,25.4000,,,25.4041,,,0.0041,,,25.5000,25.3000,PASS,0.0063,0.0500,PASS
73,D4-6,Diameter,25.4000,,,25.4026,,,0.0026,,,25.5000,25.3000,PASS,0.0046,0.0500,PASS
