Ball Plate ID and Orientation,P509_Repeat-south
Inspector,Larry
Inspection Time,20210121T0822
Temperature,17.2°C
Serial No,
Material Ref,
Date,
Inspector,
Notes,
4,Pos S0,Position Cartesian,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,,,,0.0000,0.0500,PASS
5,Pos S1,Position Cartesian,62.5000,37.5000,0.0000,62.4813,37.5178,0.0884,-0.0187,0.0178,0.0884,,,,0.1842,0.0500,FAIL
6,Pos S2,Position Cartesian,-63.5000,37.5000,0.0000,-63.4523,37.5178,0.0721,0.0477,0.0178,0.0721,,,,0.1766,0.0500,FAIL
7,Pos S3,Position Cartesian,-62.5000,-36.5000,0.0000,-62.4784,-36.4642,0.0886,0.0216,0.0358,0.0886,,,,0.1960,0.0500,FAIL
8,Pos S4,Position Cartesian,61.5000,-37.5000,0.0000,61.4431,-37.4679,0.0726,-0.0569,0.0321,0.0726,,,,0.1953,0.0500,FAIL
9,D0,Diameter,25.4000,,,25.3998,,,-0.0002,,,25.5000,25.3000,PASS,0.0047,0.0500,PASS
10,D1,Diameter,25.4000,,,25.4029,,,0.0029,,,25.5000,25.3000,PASS,0.0073,0.0500,PASS
11,D2,Diameter,25.4000,,,25.4030,,,0.0030,,,25.5000,25.3000,PASS,0.0046,0.0500,PASS
12,D3,Diameter,25.4000,,,25.4043,,,0.0043,,,25.5000,25.3000,PASS,0.0072,0.0500,PASS
13,D4,Diameter,25.4000,,,25.4020,,,0.0020,,,25.5000,25.3000,PASS,0.0048,0.0500,PASS
14,L01,PointPointDistance,72.8870,,,72.8801,,,-0.0069,,,72.9870,72.7870,PASS,,,
15,L02,PointPointDistance,73.7460,,,73.7142,,,-0.0318,,,73.8460,73.6460,PASS,,,
16,L03,PointPointDistance,72.3770,,,72.3408,,,-0.0362,,,72.4770,72.2770,PASS,,,
17,L04,PointPointDistance,72.0310,,,71.9660,,,-0.0650,,,72.1310,71.9310,PASS,,,
18,L14,PointPointDistance,75.0070,,,74.9929,,,-0.0141,,,75.1070,74.9070,PASS,,,
19,L23,PointPointDistance,74.0070,,,73.9884,,,-0.0186,,,74.1070,73.9070,PASS,,,
20,L12,PointPointDistance,126.0000,,,125.9336,,,-0.0664,,,126.1000,125.9000,PASS,,,
21,L34,PointPointDistance,124.0040,,,123.9256,,,-0.0784,,,124.1040,123.9040,PASS,,,
22,L13,PointPointDistance,145.2620,,,145.2179,,,-0.0441,,,145.3620,145.1620,PASS,,,
23,L24,PointPointDistance,145.7740,,,145.6768,,,-0.0972,,,145.8740,145.6740,PASS,,,
24,Pos S0-2,Position Cartesian,0.0000,0.0000,0.0000,0.0008,0.0000,0.0001,0.0008,0.0000,0.0001,,,,0.0016,0.0500,PASS
25,Pos S1-2,Position Cartesian,62.5000,37.5000,0.0000,62.4821,37.5184,0.0877,-0.0179,0.0184,0.0877,,,,0.1828,0.0500,FAIL
26,Pos S2-2,Position Cartesian,-63.5000,37.5000,0.0000,-63.4506,37.5180,0.0714,0.0494,0.0180,0.0714,,,,0.1773,0.0500,FAIL
27,Pos S3-2,Position Cartesian,-62.5000,-36.5000,0.0000,-62.4774,-36.4636,0.0877,0.0226,0.0364,0.0877,,,,0.1952,0.0500,FAIL
28,Pos S4-2,Position Cartesian,61.5000,-37.5000,0.0000,61.4436,-37.4674,0.0724,-0.0564,0.0326,0.0724,,,,0.1948,0.0500,FAIL
29,Pos S0-3,Position Cartesian,0.0000,0.0000,0.0000,0.0018,0.0005,-0.0002,0.0018,0.0005,-0.0002,,,,0.0038,0.0500,PASS
30,Pos S1-3,Position Cartesian,62.5000,37.5000,0.0000,62.4831,37.5185,0.0879,-0.0169,0.0185,0.0879,,,,0.1828,0.0500,FAIL
31,Pos S2-3,Position Cartesian,-63.5000,37.5000,0.0000,-63.4496,37.5189,0.0711,0.0504,0.0189,0.0711,,,,0.1783,0.0500,FAIL
32,Pos S3-3,Position Cartesian,-62.5000,-36.5000,0.0000,-62.4765,-36.4630,0.0886,0.0235,0.0370,0.0886,,,,0.1978,0.0500,FAIL
33,Pos S4-3,Position Cartesian,61.5000,-37.5000,0.0000,61.4444,-37.4674,0.0726,-0.0556,0.0326,0.0726,,,,0.1941,0.0500,FAIL
34,Pos S0-4,Position Cartesian,0.0000,0.0000,0.0000,0.0026,0.0009,0.0000,0.0026,0.0009,0.0000,,,,0.0055,0.0500,PASS
35,Pos S2-4,Position Cartesian,-63.5000,37.5000,0.0000,-63.4485,37.5193,0.0706,0.0515,0.0193,0.0706,,,,0.1790,0.0500,FAIL
36,Pos S3-4,Position Cartesian,-62.5000,-36.5000,0.0000,-62.4756,-36.4630,0.0885,0.0244,0.0370,0.0885,,,,0.1980,0.0500,FAIL
37,Pos S4-4,Position Cartesian,61.5000,-37.5000,0.0000,61.4453,-37.4671,0.0723,-0.0547,0.0329,0.0723,,,,0.1929,0.0500,FAIL
38,Pos S0-5,Position Cartesian,0.0000,0.0000,0.0000,0.0037,0.0009,0.0000,0.0037,0.0009,0.0000,,,,0.0076,0.0500,PASS
39,Pos S1-5,Position Cartesian,62.5000,37.5000,0.0000,62.4841,37.5187,0.0877,-0.0159,0.0187,0.0877,,,,0.1821,0.0500,FAIL
40,Pos S2-5,Position Cartesian,-63.5000,37.5000,0.0000,-63.4479,37.5190,0.0709,0.0521,0.0190,0.0709,,,,0.1800,0.0500,FAIL
41,Pos S3-5,Position Cartesian,-62.5000,-36.5000,0.0000,-62.4744,-36.4626,0.0882,0.0256,0.0374,0.0882,,,,0.1983,0.0500,FAIL
42,Pos S4-5,Position Cartesian,61.5000,-37.5000,0.0000,61.4458,-37.4667,0.0722,-0.0542,0.0333,0.0722,,,,0.1925,0.0500,FAIL
43,Pos S0-6,Position Cartesian,0.0000,0.0000,0.0000,0.0042,0.0015,-0.0005,0.0042,0.0015,-0.0005,,,,0.0089,0.0500,PASS
44,Pos S1-6,Position Cartesian,62.5000,37.5000,0.0000,62.4854,37.5195,0.0877,-0.0146,0.0195,0.0877,,,,0.1820,0.0500,FAIL
45,Pos S3-6,Position Cartesian,-62.5000,-36.5000,0.0000,-62.4738,-36.4625,0.0881,0.0262,0.0375,0.0881,,,,0.1986,0.0500,FAIL
46,Pos S4-6,Position Cartesian,61.5000,-37.5000,0.0000,61.4464,-37.4665,0.0723,-0.0536,0.0335,0.0723,,,,0.1920,0.0500,FAIL
47,Pos S1-4,Position Cartesian,62.5000,37.5000,0.0000,62.4840,37.5190,0.0882,-0.0160,0.0190,0.0882,,,,0.1833,0.0500,FAIL
48,D0-2,Diameter,25.4000,,,25.3996,,,-0.0004,,,25.5000,25.3000,PASS,0.0070,0.0500,PASS
49,D1-2,Diameter,25.4000,,,25.4033,,,0.0033,,,25.5000,25.3000,PASS,0.0074,0.0500,PASS
50,D2-2,Diameter,25.4000,,,25.4028,,,0.0028,,,25.5000,25.3000,PASS,0.0057,0.0500,PASS
51,D3-2,Diameter,25.4000,,,25.4046,,,0.0046,,,25.5000,25.3000,PASS,0.0080,0.0500,PASS
52,D4-2,Diameter,25.4000,,,25.4025,,,0.0025,,,25.5000,25.3000,PASS,0.0049,0.0500,PASS
53,D0-3,Diameter,25.4000,,,25.3999,,,-0.0001,,,25.5000,25.3000,PASS,0.0055,0.0500,PASS
54,D1-3,Diameter,25.4000,,,25.4030,,,0.0030,,,25.5000,25.3000,PASS,0.0078,0.0500,PASS
55,D2-3,Diameter,25.4000,,,25.4028,,,0.0028,,,25.5000,25.3000,PASS,0.0047,0.0500,PASS
56,D3-3,Diameter,25.4000,,,25.4039,,,0.0039,,,25.5000,25.3000,PASS,0.0076,0.0500,PASS
57,D4-3,Diameter,25.4000,,,25.4024,,,0.0024,,,25.5000,25.3000,PASS,0.0057,0.0500,PASS
58,D0-4,Diameter,25.4000,,,25.3994,,,-0.0006,,,25.5000,25.3000,PASS,0.0053,0.0500,PASS
59,D1-4,Diameter,25.4000,,,25.4025,,,0.0025,,,25.5000,25.3000,PASS,0.0078,0.0500,PASS
60,D2-4,Diameter,25.4000,,,25.4027,,,0.0027,,,25.5000,25.3000,PASS,0.0061,0.0500,PASS
61,D3-4,Diameter,25.4000,,,25.4037,,,0.0037,,,25.5000,25.3000,PASS,0.0084,0.0500,PASS
62,D4-4,Diameter,25.4000,,,25.4027,,,0.0027,,,25.5000,25.3000,PASS,0.0046,0.0500,PASS
63,D0-5,Diameter,25.4000,,,25.3993,,,-0.0007,,,25.5000,25.3000,PASS,0.0051,0.0500,PASS
